amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	tax-collection-model	tax-collection-responsible-party	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	payment-method-details	item-extensions-data	points-granted	is-business-order	purchase-order-number	price-designation	buyer-company-name	customized-url	customized-page	is-replacement-order	is-exchange-order	original-order-id	licensee-name	license-number	license-state	license-expiration-date	is-transparency	default-ship-from-address-name	default-ship-from-address-field-1	default-ship-from-address-field-2	default-ship-from-address-field-3	default-ship-from-city	default-ship-from-state	default-ship-from-country	default-ship-from-postal-code	actual-ship-from-address-name	actual-ship-from-address-field-1	actual-ship-from-address-field-2	actual-ship-from-address-field-3	actual-ship-from-city	actual-ship-from-state	actual-ship-from-country	actual-ship-from-postal-code	is-ispu-order	store-chain-store-id	is-buyer-requested-cancellation	buyer-requested-cancel-reason	ioss-number	serial-numbers	is-shipping-settings-automation-enabled	ssa-carrier	ssa-ship-method 
249-3673622-2302203	249-3673622-2302203	2023-10-01T23:11:47+09:00	2023-10-03T02:25:12+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー 	A1-QYHS-GTNN	B09NJF2HY6		Shipped			1	JPY	2580.0	191.0								宮城県	983-0821	JP		Standard		26	false						false	false						false																	false		false				false		
249-8468310-4113408	249-8468310-4113408	2023-10-01T22:45:03+09:00	2023-10-01T22:45:07+09:00	Pending	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー 	G1-CRSY-V1RT	B09NHPK496		Unshipped			1	JPY	2580.0									三重県	511-0427	JP		Standard		26	false						false	false						false																	false		false				false		
250-6568611-3723860		2023-10-01T22:22:47+09:00	2023-10-03T09:54:01+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】O021 Fintie Kindle Paperwhite ケース 超薄 軽量 保護カバー オートスリープ機能付き （2012, 2013, 2015,2016バージョン全適応） (パープル)	D5-BQDA-9KSD	B07ZMFZTN4	1	Shipped			1	JPY	1280.0	95.0								神奈川県	252-0332	JP		Standard		13	false						false	false						false	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	false		false				true	郵便局	クリックポスト
249-5550185-5001438	249-5550185-5001438	2023-10-01T19:56:52+09:00	2023-10-02T06:08:38+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ	HU-4C3A-YQ59	B07RN3T64S		Shipped			1	JPY	2380.0	176.0								神奈川県	225-0001	JP		Standard		24	false						false	false						false																	false		false				false		
249-7907711-8146243	249-7907711-8146243	2023-10-01T16:45:52+09:00	2023-10-01T16:45:56+09:00	Pending	Amazon	Amazon.co.jp			Standard	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M		Unshipped			5	JPY	3590.0									静岡県	410-0001	JP	JP Core Free Shipping  2016/03/29 6-38-40-593	Standard		35	false						false	false						false																	false		false				false		
249-5075329-6891012	249-5075329-6891012	2023-10-01T15:48:45+09:00	2023-10-02T15:07:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (L, グレー)	2T-HEXS-COB6	B07RR71B1P		Shipped			1	JPY	2380.0	176.0								山口県	753-0057	JP		Standard		24	false						false	false						false																	false		false				false		
250-1665689-3553410	250-1665689-3553410	2023-10-01T15:16:33+09:00	2023-10-02T00:09:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホー 	D5-WGY2-NJ46	B09NHPB9GJ		Shipped			1	JPY	2580.0	191.0								兵庫県	671-1211	JP		Standard		26	false						false	false						false																	false		false				false		
503-6234589-2913414	503-6234589-2913414	2023-10-01T15:02:00+09:00	2023-10-02T06:08:44+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, S)	RX-2HFK-D2O4	B07K5S3Q81		Shipped			1	JPY	1780.0	132.0								埼玉県	336-0964	JP		Standard		18	false						false	false						false																	false		false				false		
503-3213541-8655805	503-3213541-8655805	2023-10-01T13:31:24+09:00	2023-10-03T06:25:24+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7		Shipped			1	JPY	1580.0	117.0								大阪府	571-0016	JP		Standard		16	false						false	false						false																	false		false				false		
250-9561287-4245457	250-9561287-4245457	2023-10-01T11:39:57+09:00	2023-10-01T23:31:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロ 	FK-SQOE-Y997	B0782N7XDJ		Shipped			1	JPY	1780.0	132.0					90.0			神奈川県	249-0002	JP	購入割引 2019/08/30 7-48-17-928	Standard		18	false						false	false						false																	false		false				false		
